step,|phi|,Q_L,A_L,S_L,Xi_L,F_LRe,F_LIm,acc,dt
68,100.000000,-0.000000,-482.293864,-482.293864,1.848133,6.964259,3.693286,0.124928,0.000000
69,100.000000,-0.000000,-490.372868,-490.372868,4.092611,6.964259,3.693286,0.124429,0.000000
70,100.000000,-0.000000,-490.564371,-490.564371,4.902154,6.964259,3.693286,0.124366,0.000000
71,100.000000,-0.000000,-484.765986,-484.765986,4.917227,6.964259,3.693286,0.123194,0.000000
72,100.000000,-0.000000,-481.184323,-481.184323,4.940375,6.964259,3.693286,0.122877,0.000000
73,100.000000,-0.000000,-474.001517,-474.001517,4.098188,6.964259,3.693286,0.122973,0.000000
74,100.000000,-0.000000,-476.331119,-476.331119,2.834896,6.964259,3.693286,0.122267,0.000000
75,100.000000,-0.000000,-477.870647,-477.870647,3.716910,6.964259,3.693286,0.121842,0.000000
76,100.000000,-0.000000,-484.398100,-484.398100,2.256346,6.964259,3.693286,0.121818,0.000000
77,100.000000,-0.000000,-481.871150,-481.871150,3.219501,6.964259,3.693286,0.121667,0.000000
78,100.000000,-0.000000,-490.866168,-490.866168,2.468581,6.964259,3.693286,0.121646,0.000000
79,100.000000,-0.000000,-489.230860,-489.230860,3.057921,6.964259,3.693286,0.121375,0.000000
80,100.000000,-0.000000,-481.257148,-481.257148,4.116620,6.964259,3.693286,0.121111,0.000000
81,100.000000,-0.000000,-486.865703,-486.865703,5.214549,6.964259,3.693286,0.121220,0.000000
82,100.000000,0.000000,-487.412995,-487.412995,6.944006,6.964259,3.693286,0.121446,0.000000
83,100.000000,-0.000000,-484.345216,-484.345216,4.922160,6.964259,3.693286,0.120833,0.000000
84,100.000000,0.000000,-481.383911,-481.383911,4.488644,6.964259,3.693286,0.120588,0.000000
85,100.000000,-0.000000,-503.098777,-503.098777,5.673512,6.964259,3.693286,0.120581,0.000000
86,100.000000,0.000000,-495.201023,-495.201023,5.472599,6.964259,3.693286,0.120230,0.000000
87,100.000000,0.000000,-489.911063,-489.911063,4.680873,6.964259,3.693286,0.120000,0.000000
88,100.000000,-0.000000,-489.758240,-489.758240,6.406097,6.964259,3.693286,0.119775,0.000000
89,100.000000,-0.000000,-492.910319,-492.910319,8.253450,6.964259,3.693286,0.119778,0.000000
90,100.000000,-0.000000,-494.358942,-494.358942,8.013506,6.964259,3.693286,0.119341,0.000000
91,100.000000,-0.000000,-498.688467,-498.688467,8.470731,6.964259,3.693286,0.119239,0.000000
92,100.000000,-0.000000,-497.748643,-497.748643,6.852371,6.964259,3.693286,0.118925,0.000000
93,100.000000,-0.000000,-498.305972,-498.305972,9.013875,6.964259,3.693286,0.118298,0.000000
94,100.000000,-0.000000,-498.244995,-498.244995,7.670544,6.964259,3.693286,0.117895,0.000000
95,100.000000,-0.000000,-498.198466,-498.198466,8.786173,6.964259,3.693286,0.117604,0.000000
96,100.000000,-0.000000,-490.266394,-490.266394,10.135189,6.964259,3.693286,0.117423,0.000000
97,100.000000,0.000000,-493.054970,-493.054970,11.007246,6.964259,3.693286,0.117959,0.000000
98,100.000000,0.000000,-491.526441,-491.526441,10.769072,6.964259,3.693286,0.117273,0.000000
99,100.000000,-0.000000,-495.110569,-495.110569,10.138914,6.964259,3.693286,0.116700,0.000000
100,100.000000,-0.000000,-496.256218,-496.256218,12.285749,6.964259,3.693286,0.116634,0.000000
101,100.000000,-0.000000,-497.715462,-497.715462,12.559671,6.964259,3.693286,0.116275,0.000000
102,100.000000,-0.000000,-493.369020,-493.369020,-6.424864,6.964259,3.693286,0.115631,0.000000
103,100.000000,-0.000000,-490.842501,-490.842501,-6.128925,6.964259,3.693286,0.115385,0.000000
104,100.000000,-0.000000,-495.225261,-495.225261,14.525718,6.964259,3.693286,0.115143,0.000000
105,100.000000,-0.000000,-491.631581,-491.631581,13.733839,6.964259,3.693286,0.115000,0.000000
106,100.000000,0.000000,-488.254829,-488.254829,13.534937,6.964259,3.693286,0.114860,0.000000
107,100.000000,0.000000,-489.964064,-489.964064,15.257380,6.964259,3.693286,0.114537,0.000000
108,100.000000,0.000000,-498.227317,-498.227317,15.754856,6.964259,3.693286,0.114495,0.000000
109,100.000000,-0.000000,-499.169772,-499.169772,17.406499,6.964259,3.693286,0.114182,0.000000
110,100.000000,0.000000,-500.244838,-500.244838,18.594682,6.964259,3.693286,0.113784,0.000000
111,100.000000,-0.000000,-499.957327,-499.957327,16.169813,6.964259,3.693286,0.113750,0.000000
112,100.000000,0.000000,-495.147241,-495.147241,16.913615,6.964259,3.693286,0.113628,0.000000
113,100.000000,0.000000,-495.870228,-495.870228,18.103823,6.964259,3.693286,0.113158,0.000000
114,100.000000,0.000000,-495.792418,-495.792418,20.455776,6.964259,3.693286,0.113043,0.000000
115,100.000000,0.000000,-493.650611,-493.650611,21.186421,6.964259,3.693286,0.112500,0.000000
116,100.000000,0.000000,-493.423707,-493.423707,21.243845,6.964259,3.693286,0.111880,0.000000
117,100.000000,0.000000,-495.743802,-495.743802,19.030443,6.964259,3.693286,0.111525,0.000000
118,100.000000,0.000000,-487.472981,-487.472981,20.198849,6.964259,3.693286,0.111176,0.000000
119,100.000000,-0.000000,-490.917084,-490.917084,20.319025,6.964259,3.693286,0.110917,0.000000
120,100.000000,-0.000000,-489.578915,-489.578915,20.518343,6.964259,3.693286,0.110248,0.000000
121,100.000000,0.000000,-489.885807,-489.885807,22.587819,6.964259,3.693286,0.110000,0.000000
122,100.000000,0.000000,-491.853449,-491.853449,21.603912,6.964259,3.693286,0.109837,0.000000
123,100.000000,-0.000000,-496.767398,-496.767398,19.592430,6.964259,3.693286,0.110000,0.000000
124,100.000000,-0.000000,-496.986011,-496.986011,20.190934,6.964259,3.693286,0.109840,0.000000
125,100.000000,-0.000000,-497.168231,-497.168231,20.066309,6.964259,3.693286,0.109683,0.000000
126,100.000000,-0.000000,-496.576364,-496.576364,16.849611,6.964259,3.693286,0.109449,0.000000
127,100.000000,-0.000000,-499.746925,-499.746925,17.489745,6.964259,3.693286,0.109141,0.000000
128,100.000000,-0.000000,-494.009450,-494.009450,16.757613,6.964259,3.693286,0.108837,0.000000
129,100.000000,-0.000000,-492.715227,-492.715227,15.230552,6.964259,3.693286,0.108462,0.000000
130,100.000000,-0.000000,-496.782036,-496.782036,15.616602,6.964259,3.693286,0.108550,0.000000
131,100.000000,-0.000000,-496.624052,-496.624052,15.009872,6.964259,3.693286,0.108409,0.000000
132,100.000000,0.000000,-496.212467,-496.212467,14.989664,6.964259,3.693286,0.108346,0.000000
133,100.000000,0.000000,-492.375702,-492.375702,15.521227,6.964259,3.693286,0.108060,0.000000
134,100.000000,-0.000000,-490.686608,-490.686608,16.021211,6.964259,3.693286,0.107778,0.000000
135,100.000000,-0.000000,-492.292364,-492.292364,15.967763,6.964259,3.693286,0.107500,0.000000
136,100.000000,-0.000000,-487.776078,-487.776078,15.223434,6.964259,3.693286,0.107445,0.000000
137,100.000000,0.000000,-489.509817,-489.509817,16.774890,6.964259,3.693286,0.107174,0.000000
138,100.000000,0.000000,-489.687301,-489.687301,16.684353,6.964259,3.693286,0.106835,0.000000
139,100.000000,0.000000,-496.966719,-496.966719,15.948391,6.964259,3.693286,0.106714,0.000000
140,100.000000,0.000000,-501.405830,-501.405830,17.901352,6.964259,3.693286,0.106738,0.000000
141,100.000000,0.000000,-502.650479,-502.650479,15.579702,6.964259,3.693286,0.106408,0.000000
142,100.000000,0.000000,-501.952212,-501.952212,14.222752,6.964259,3.693286,0.106294,0.000000
143,100.000000,0.000000,-499.373497,-499.373497,14.301517,6.964259,3.693286,0.106042,0.000000
144,100.000000,0.000000,-500.846788,-500.846788,10.850359,6.964259,3.693286,0.106207,0.000000
145,100.000000,-0.000000,-498.736066,-498.736066,9.895464,6.964259,3.693286,0.106096,0.000000
146,100.000000,0.000000,-496.650146,-496.650146,9.093324,6.964259,3.693286,0.105986,0.000000
147,100.000000,0.000000,-496.874934,-496.874934,10.466084,6.964259,3.693286,0.105405,0.000000
148,100.000000,0.000000,-496.467635,-496.467635,11.862014,6.964259,3.693286,0.105570,0.000000
149,100.000000,0.000000,-500.632840,-500.632840,11.168731,6.964259,3.693286,0.105400,0.000000
150,100.000000,-0.000000,-502.617059,-502.617059,12.322401,6.964259,3.693286,0.105497,0.000000
151,100.000000,0.000000,-504.860860,-504.860860,12.936073,6.964259,3.693286,0.105197,0.000000
152,100.000000,0.000000,-509.925261,-509.925261,12.036039,6.964259,3.693286,0.105098,0.000000
153,100.000000,-0.000000,-508.983362,-508.983362,11.027979,6.964259,3.693286,0.105455,0.000000
154,100.000000,-0.000000,-501.990557,-501.990557,10.048500,6.964259,3.693286,0.105419,0.000000
155,100.000000,-0.000000,-502.810820,-502.810820,9.227711,6.964259,3.693286,0.105513,0.000000
156,100.000000,-0.000000,-501.141555,-501.141555,11.389531,6.964259,3.693286,0.105350,0.000000
157,100.000000,-0.000000,-498.487461,-498.487461,10.525999,6.964259,3.693286,0.105063,0.000000
158,100.000000,0.000000,-492.885758,-492.885758,11.455165,6.964259,3.693286,0.104780,0.000000
159,100.000000,0.000000,-489.522017,-489.522017,11.651538,6.964259,3.693286,0.104750,0.000000
160,100.000000,-0.089162,-495.762516,-495.762516,11.402702,6.964259,3.693286,0.105031,0.000000
161,100.000000,-0.797258,-493.741511,-493.741511,12.661451,6.964259,3.693286,0.105123,0.000000
162,100.000000,-0.797258,-500.938640,-500.938640,13.848138,6.964259,3.693286,0.105153,0.000000
163,100.000000,-0.797258,-499.893157,-499.893157,13.010242,6.964259,3.693286,0.105061,0.000000
164,100.000000,-0.797258,-498.667360,-498.667360,15.967819,6.964259,3.693286,0.105030,0.000000
165,100.000000,-0.000000,-504.344810,-504.344810,16.093536,6.964259,3.693286,0.105241,0.000000
166,100.000000,0.000000,-502.823208,-502.823208,16.812324,6.964259,3.693286,0.105030,0.000000
167,100.000000,0.000000,-499.818784,-499.818784,17.807988,6.964259,3.693286,0.105000,0.000000
168,100.000000,0.127501,-503.973484,-503.973484,19.472139,6.964259,3.693286,0.104675,0.000000
169,100.000000,0.242433,-498.436180,-498.436180,21.056635,6.964259,3.693286,0.104647,0.000000
170,100.000000,0.242433,-507.275597,-507.275597,21.385869,6.964259,3.693286,0.104795,0.000000
171,100.000000,0.242433,-503.281014,-503.281014,20.889446,6.964259,3.693286,0.104593,0.000000
172,100.000000,0.242433,-501.252792,-501.252792,21.023884,6.964259,3.693286,0.104335,0.000000
173,100.000000,0.242433,-497.393021,-497.393021,22.838601,6.964259,3.693286,0.104655,0.000000
174,100.000000,0.242433,-498.772990,-498.772990,22.019740,6.964259,3.693286,0.104457,0.000000
175,100.000000,0.242433,-497.679546,-497.679546,21.024521,6.964259,3.693286,0.104318,0.000000
176,100.000000,0.242433,-492.981578,-492.981578,24.140239,6.964259,3.693286,0.104294,0.000000
177,100.000000,0.242433,-496.154541,-496.154541,25.539375,6.964259,3.693286,0.104101,0.000000
178,100.000000,0.242433,-498.415687,-498.415687,26.280240,6.964259,3.693286,0.103966,0.000000
179,100.000000,3.196382,-502.290915,-502.290915,26.135551,6.964259,3.693286,0.103778,0.000000
180,100.000000,0.221526,-499.689804,-499.689804,27.301466,6.964259,3.693286,0.103867,0.000000
181,100.000000,-0.000000,-499.584084,-499.584084,27.770416,6.964259,3.693286,0.103791,0.000000
182,100.000000,0.000000,-496.300958,-496.300958,27.726350,6.964259,3.693286,0.103661,0.000000
183,100.000000,0.000000,-495.653389,-495.653389,30.579132,6.964259,3.693286,0.103696,0.000000
184,100.000000,-0.000000,-495.878805,-495.878805,29.230777,6.964259,3.693286,0.103514,0.000000
185,100.000000,-0.000000,-498.658559,-498.658559,30.429358,6.964259,3.693286,0.103495,0.000000
186,100.000000,0.000000,-495.848590,-495.848590,29.369253,6.964259,3.693286,0.103904,0.000000
187,100.000000,-0.000000,-494.385635,-494.385635,31.013776,6.964259,3.693286,0.103883,0.000000
188,100.000000,-0.000000,-502.204965,-502.204965,31.168679,6.964259,3.693286,0.103862,0.000000
189,100.000000,-0.000000,-495.476357,-495.476357,30.483592,6.964259,3.693286,0.103842,0.000000
190,100.000000,0.000000,-500.356047,-500.356047,39.344127,6.964259,3.693286,0.104136,0.000000
191,100.000000,-0.000000,-502.390053,-502.390053,40.846555,6.964259,3.693286,0.104271,0.000000
192,100.000000,0.000000,-493.739091,-493.739091,43.583764,6.964259,3.693286,0.104197,0.000000
193,100.000000,0.000000,-494.376875,-494.376875,44.711621,6.964259,3.693286,0.104072,0.000000
194,100.000000,-0.000000,-491.777777,-491.777777,48.577986,6.964259,3.693286,0.104154,0.000000
195,100.000000,-0.000000,-492.995692,-492.995692,16.186174,6.964259,3.693286,0.104286,0.000000
196,100.000000,0.000000,-489.427696,-489.427696,15.104979,6.964259,3.693286,0.104315,0.000000
197,100.000000,0.000000,-489.757355,-489.757355,15.085119,6.964259,3.693286,0.104495,0.000000
198,100.000000,-0.000000,-493.382107,-493.382107,14.652857,6.964259,3.693286,0.104925,0.000000
199,100.000000,-0.000000,-494.567828,-494.567828,14.730448,6.964259,3.693286,0.104700,0.000000
200,100.000000,-0.000000,-490.369188,-490.369188,17.191982,6.964259,3.693286,0.104478,0.000000
201,100.000000,-0.000000,-495.805136,-495.805136,15.532523,6.964259,3.693286,0.104703,0.000000
202,100.000000,-0.000000,-497.472430,-497.472430,13.725728,6.964259,3.693286,0.104483,0.000000
203,100.000000,-0.000000,-506.736802,-506.736802,13.576787,6.964259,3.693286,0.104314,0.000000
204,100.000000,-0.000000,-505.362345,-505.362345,13.414745,6.964259,3.693286,0.104293,0.000000
205,100.000000,-0.000000,-510.788713,-510.788713,14.418804,6.964259,3.693286,0.104320,0.000000
206,100.000000,-0.000000,-510.214553,-510.214553,14.334173,6.964259,3.693286,0.104106,0.000000
207,100.000000,0.000000,-512.603330,-512.603330,15.106630,6.964259,3.693286,0.104087,0.000000
208,100.000000,-0.000000,-511.164230,-511.164230,15.051711,6.964259,3.693286,0.103684,0.000000
209,100.000000,0.000000,-514.792311,-514.792311,15.438148,6.964259,3.693286,0.103667,0.000000
210,100.000000,0.000000,-518.026343,-518.026343,14.218757,6.964259,3.693286,0.103507,0.000000
211,100.000000,0.000000,-519.194231,-519.194231,14.559414,6.964259,3.693286,0.103349,1.000000
212,100.000000,0.000000,-516.993439,-516.993439,14.698386,6.964259,3.693286,0.103192,1.000000
213,100.000000,0.000000,-512.295309,-512.295309,16.789183,6.964259,3.693286,0.103364,1.000000
214,100.000000,0.000000,-503.863871,-503.863871,14.373175,6.964259,3.693286,0.103302,1.000000
215,100.000000,0.000000,-510.199480,-510.199480,14.986953,6.964259,3.693286,0.103194,1.000000
216,100.000000,-0.000000,-507.347376,-507.347376,16.330837,6.964259,3.693286,0.103134,1.000000
217,100.000000,-0.000000,-512.545503,-512.545503,15.788386,6.964259,3.693286,0.103165,1.000000
218,100.000000,-0.000000,-513.965186,-513.965186,15.547063,6.964259,3.693286,0.103151,1.000000
219,100.000000,0.000000,-514.110961,-514.110961,14.329351,6.964259,3.693286,0.103318,1.000000
220,100.000000,-0.000000,-520.069825,-520.069825,14.023920,6.964259,3.693286,0.103258,1.000000
221,100.000000,-0.000000,-517.412271,-517.412271,10.949407,6.964259,3.693286,0.103198,1.000000
222,100.000000,-0.000000,-510.598503,-510.598503,10.334462,6.964259,3.693286,0.103094,1.000000
223,100.000000,-0.000000,-519.868997,-519.868997,15.981496,6.964259,3.693286,0.102991,1.000000
224,100.000000,-0.000000,-524.113143,-524.113143,33.282861,6.964259,3.693286,0.103067,1.000000
225,100.000000,-0.000000,-529.799394,-529.799394,33.889958,6.964259,3.693286,0.102920,1.000000
226,100.000000,0.000000,-532.880590,-532.880590,34.189020,6.964259,3.693286,0.102907,1.000000
227,100.000000,0.000000,-528.451106,-528.451106,35.085293,6.964259,3.693286,0.102982,1.000000
228,100.000000,0.000000,-523.943387,-523.943387,36.133291,6.964259,3.693286,0.102882,1.000000
229,100.000000,0.000000,-523.026266,-523.026266,35.647017,6.964259,3.693286,0.102696,1.000000
230,100.000000,0.000000,-520.946175,-520.946175,35.791028,6.964259,3.693286,0.102511,1.000000
231,100.000000,0.000000,-529.820698,-529.820698,36.320539,6.964259,3.693286,0.102543,1.000000
232,100.000000,-0.000000,-523.196502,-523.196502,37.580054,6.964259,3.693286,0.102575,1.000000
233,100.000000,0.000000,-525.942602,-525.942602,36.381678,6.964259,3.693286,0.102521,1.000000
234,100.000000,-0.000000,-531.897486,-531.897486,39.024510,6.964259,3.693286,0.102468,1.000000
235,100.000000,-0.000000,-534.026876,-534.026876,39.113239,6.964259,3.693286,0.102246,1.000000
236,100.000000,-0.000000,-533.898490,-533.898490,51.137993,6.964259,3.693286,0.102278,1.000000
237,100.000000,-0.000000,-531.135521,-531.135521,51.514081,6.964259,3.693286,0.102101,1.000000
238,100.000000,0.000000,-533.625381,-533.625381,51.500155,6.964259,3.693286,0.101883,1.000000
239,100.000000,-0.000000,-539.810997,-539.810997,52.878030,6.964259,3.693286,0.101750,1.000000
240,100.000000,0.000000,-542.837687,-542.837687,11.911517,6.964259,3.693286,0.101618,1.000000
241,100.000000,0.000000,-541.590153,-541.590153,11.529986,6.964259,3.693286,0.101405,1.000000
242,100.000000,0.000000,-539.534298,-539.534298,11.191801,6.964259,3.693286,0.101276,1.000000
243,100.000000,-0.000000,-536.426781,-536.426781,48.508170,6.964259,3.693286,0.101230,1.000000
244,100.000000,-0.000000,-533.620274,-533.620274,50.898326,6.964259,3.693286,0.101224,1.000000
245,100.000000,0.000000,-531.532067,-531.532067,50.780951,6.964259,3.693286,0.101179,1.000000
246,100.000000,0.000000,-525.391724,-525.391724,48.086867,6.964259,3.693286,0.101134,1.000000
247,100.000000,-0.000000,-521.793758,-521.793758,48.660542,6.964259,3.693286,0.101008,1.000000
248,100.000000,0.000000,-524.197210,-524.197210,48.367296,6.964259,3.693286,0.100763,1.000000
249,100.000000,0.000000,-526.751064,-526.751064,49.242120,6.964259,3.693286,0.100760,1.000000
250,100.000000,-0.000000,-525.398936,-525.398936,49.429010,6.964259,3.693286,0.100637,1.000000
251,100.000000,0.000000,-527.274357,-527.274357,50.988711,6.964259,3.693286,0.100556,1.000000
252,100.000000,0.000000,-525.565446,-525.565446,48.920017,6.964259,3.693286,0.100474,1.000000
253,100.000000,-0.000000,-528.015924,-528.015924,49.490152,6.964259,3.693286,0.100394,1.000000
254,100.000000,-0.000000,-525.120013,-525.120013,39.110338,6.964259,3.693286,0.100314,1.000000
255,100.000000,-0.000000,-523.351738,-523.351738,38.650157,6.964259,3.693286,0.100312,1.000000
256,100.000000,-0.000000,-527.050662,-527.050662,38.585091,6.964259,3.693286,0.100039,1.000000
257,100.000000,-0.000000,-521.833850,-521.833850,39.646359,6.964259,3.693286,0.100310,1.000000
258,100.000000,0.000000,-503.268119,-503.268119,39.888031,6.964259,3.693286,0.100425,1.000000
259,100.000000,0.000000,-505.364954,-505.364954,39.943568,6.964259,3.693286,0.100462,1.000000
260,100.000000,0.000000,-510.326730,-510.326730,40.529594,6.964259,3.693286,0.100307,1.000000
261,100.000000,0.000000,-505.258888,-505.258888,43.448457,6.964259,3.693286,0.100229,1.000000
262,100.000000,0.000000,-501.537502,-501.537502,45.441181,6.964259,3.693286,0.100114,1.000000
263,100.000000,-0.000000,-509.986434,-509.986434,46.011155,6.964259,3.693286,0.100038,1.000000
264,100.000000,-0.000000,-522.843079,-522.843079,45.691751,6.964259,3.693286,0.100226,1.000000
265,100.000000,-0.000000,-525.364891,-525.364891,45.600994,6.964259,3.693286,0.100038,1.000000
266,100.000000,0.000000,-527.294923,-527.294923,46.760751,6.964259,3.693286,0.099963,1.000000
267,100.000000,0.000000,-525.269306,-525.269306,46.321673,6.964259,3.693286,0.099963,1.000000
268,100.000000,-0.000000,-524.699936,-524.699936,47.078995,6.964259,3.693286,0.100000,1.000000
269,100.000000,-0.000000,-521.626602,-521.626602,49.596448,6.964259,3.693286,0.100111,1.000000
270,100.000000,0.000000,-519.819852,-519.819852,48.092178,6.964259,3.693286,0.100037,1.000000
271,100.000000,-0.000000,-520.616572,-520.616572,24.816340,6.964259,3.693286,0.100000,1.000000
272,100.000000,-0.000000,-524.999961,-524.999961,54.916147,6.964259,3.693286,0.100147,1.000000
273,100.000000,-0.000000,-526.372648,-526.372648,54.877736,6.964259,3.693286,0.100000,1.000000
274,100.000000,0.000000,-522.837556,-522.837556,58.046259,6.964259,3.693286,0.100000,1.000000
275,100.000000,0.000000,-520.684840,-520.684840,56.576385,6.964259,3.693286,0.099964,1.000000
276,100.000000,0.000000,-519.126832,-519.126832,56.503097,6.964259,3.693286,0.099783,1.000000
277,100.000000,-0.000000,-510.809526,-510.809526,57.877104,6.964259,3.693286,0.099856,1.000000
278,100.000000,0.148234,-505.387806,-505.387806,55.842010,6.964259,3.693286,0.099785,1.000000
